/chain,,,,,,,,,,,,,,,,,,,,,,
/@company,/@company/#agg,/@companyIdentifier,/@sicCode,/@sicDescription,/arcs/arc/@from,/arcs/arc/@to,/stages/stage/@avgDemand,/stages/stage/@maxServiceTime,/stages/stage/@relDepth,/stages/stage/@serviceLevel,/stages/stage/@stageClassification,/stages/stage/@stageCost,/stages/stage/@stageName,/stages/stage/@stageTime,/stages/stage/@StageTime_1_p,/stages/stage/@StageTime_1_v,/stages/stage/@StageTime_2_p,/stages/stage/@StageTime_2_v,/stages/stage/@stDevDemand,/stages/stage/@stDevStageTime,/stages/stage/@xPos,/stages/stage/@yPos
32,,Company Identifier,SIC Code,SIC Description,,,,,3,,Manuf,0.15,Manuf_0067,7,,,,,,1,384,8224
32,,Company Identifier,SIC Code,SIC Description,,,,,3,,Manuf,0.16,Manuf_0068,7,,,,,,1,384,8384
32,,Company Identifier,SIC Code,SIC Description,,,,,3,,Manuf,0.15,Manuf_0069,15,,,,,,1,384,8544
32,,Company Identifier,SIC Code,SIC Description,,,,,3,,Manuf,0.13,Manuf_0070,15,,,,,,1,384,8704
32,,Company Identifier,SIC Code,SIC Description,,,,,3,,Manuf,0.12,Manuf_0071,7,,,,,,1,384,8864
32,,Company Identifier,SIC Code,SIC Description,,,,,3,,Manuf,0.21,Manuf_0072,15,,,,,,1,384,9024
32,,Company Identifier,SIC Code,SIC Description,,,,,3,,Manuf,0.13,Manuf_0073,15,,,,,,1,384,9184
32,,Company Identifier,SIC Code,SIC Description,,,,,3,,Manuf,0.11,Manuf_0074,15,,,,,,1,384,9344
32,,Company Identifier,SIC Code,SIC Description,,,,,3,,Manuf,0.1,Manuf_0075,7,,,,,,1,384,9376
32,,Company Identifier,SIC Code,SIC Description,,,,,3,,Manuf,0.08,Manuf_0076,15,,,,,,1,384,9728
32,,Company Identifier,SIC Code,SIC Description,,,,,3,,Manuf,0.11,Manuf_0077,7,,,,,,1,384,9760
32,,Company Identifier,SIC Code,SIC Description,,,,,3,,Manuf,0.17,Manuf_0078,15,,,,,,1,384,9792
32,,Company Identifier,SIC Code,SIC Description,,,,,3,,Manuf,0.11,Manuf_0079,7,,,,,,1,384,9824
32,,Company Identifier,SIC Code,SIC Description,,,,,3,,Manuf,0.13,Manuf_0080,15,,,,,,1,384,9888
32,,Company Identifier,SIC Code,SIC Description,,,,,3,,Manuf,0.17,Manuf_0081,15,,,,,,1,384,10048
32,,Company Identifier,SIC Code,SIC Description,,,,,3,,Manuf,0.15,Manuf_0082,15,,,,,,1,384,10272
32,,Company Identifier,SIC Code,SIC Description,,,,,3,,Manuf,0.18,Manuf_0083,7,,,,,,1,384,10528
32,,Company Identifier,SIC Code,SIC Description,,,,,3,,Manuf,0.43,Manuf_0084,7,,,,,,1,384,10656
32,,Company Identifier,SIC Code,SIC Description,,,,,3,,Manuf,0.26,Manuf_0085,7,,,,,,1,384,11904
32,,Company Identifier,SIC Code,SIC Description,,,,,3,,Manuf,0.19,Manuf_0086,7,,,,,,1,384,12000
32,,Company Identifier,SIC Code,SIC Description,,,,,3,,Manuf,0.21,Manuf_0087,7,,,,,,1,384,12256
32,,Company Identifier,SIC Code,SIC Description,,,,,3,,Manuf,0.23,Manuf_0088,15,,,,,,1,384,12480
32,,Company Identifier,SIC Code,SIC Description,,,,,3,,Manuf,0.2,Manuf_0089,7,,,,,,1,384,12864
32,,Company Identifier,SIC Code,SIC Description,,,,,3,,Manuf,0.16,Manuf_0090,7,,,,,,1,384,12992
32,,Company Identifier,SIC Code,SIC Description,,,,,3,,Manuf,0.21,Manuf_0091,7,,,,,,1,384,13376
32,,Company Identifier,SIC Code,SIC Description,,,,,3,,Manuf,0.19,Manuf_0092,7,,,,,,1,384,13568
32,,Company Identifier,SIC Code,SIC Description,,,,,3,,Manuf,0.22,Manuf_0093,7,,,,,,1,384,13824
32,,Company Identifier,SIC Code,SIC Description,,,,,3,,Manuf,0.23,Manuf_0094,7,,,,,,1,384,13856
32,,Company Identifier,SIC Code,SIC Description,,,,,3,,Manuf,0.17,Manuf_0095,7,,,,,,1,384,14144
32,,Company Identifier,SIC Code,SIC Description,,,,,3,,Manuf,0.28,Manuf_0096,7,,,,,,1,384,14240
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.23,Manuf_0097,7,,,,,,1,576,96
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.14,Manuf_0098,7,,,,,,1,576,320
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.29,Manuf_0099,7,,,,,,1,576,416
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.25,Manuf_0100,7,,,,,,1,576,512
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.15,Manuf_0101,7,,,,,,1,576,608
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.18,Manuf_0102,7,,,,,,1,576,704
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.15,Manuf_0103,7,,,,,,1,576,832
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.31,Manuf_0104,7,,,,,,1,576,960
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.16,Manuf_0105,7,,,,,,1,576,1088
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.21,Manuf_0106,7,,,,,,1,576,1216
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.18,Manuf_0107,7,,,,,,1,576,1344
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0,Manuf_0108,7,,,,,,1,576,1472
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.19,Manuf_0109,7,,,,,,1,576,1600
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.37,Manuf_0110,7,,,,,,1,576,1728
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.3,Manuf_0111,7,,,,,,1,576,1856
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.09,Manuf_0112,7,,,,,,1,576,1984
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.18,Manuf_0113,7,,,,,,1,576,2112
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.16,Manuf_0114,7,,,,,,1,576,2240
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.18,Manuf_0115,7,,,,,,1,576,2368
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.08,Manuf_0116,7,,,,,,1,576,2496
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.09,Manuf_0117,7,,,,,,1,576,2624
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.14,Manuf_0118,7,,,,,,1,576,2752
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.11,Manuf_0119,7,,,,,,1,576,3072
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.12,Manuf_0120,7,,,,,,1,576,3104
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.13,Manuf_0121,7,,,,,,1,576,3232
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.15,Manuf_0122,7,,,,,,1,576,3328
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.15,Manuf_0123,7,,,,,,1,576,3392
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.15,Manuf_0124,7,,,,,,1,576,3424
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.11,Manuf_0125,7,,,,,,1,576,3552
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.09,Manuf_0126,7,,,,,,1,576,3616
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.1,Manuf_0127,7,,,,,,1,576,3680
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.07,Manuf_0128,7,,,,,,1,576,3808
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.12,Manuf_0129,7,,,,,,1,576,3872
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.1,Manuf_0130,7,,,,,,1,576,3904
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.19,Manuf_0131,7,,,,,,1,576,4064
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.12,Manuf_0132,7,,,,,,1,576,4096
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.19,Manuf_0133,7,,,,,,1,576,4128
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.1,Manuf_0134,7,,,,,,1,576,4352
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.1,Manuf_0135,7,,,,,,1,576,4384
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.07,Manuf_0136,7,,,,,,1,576,4416
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.06,Manuf_0137,7,,,,,,1,576,4448
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.11,Manuf_0138,7,,,,,,1,576,4576
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.13,Manuf_0139,7,,,,,,1,576,4608
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.1,Manuf_0140,7,,,,,,1,576,4640
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.09,Manuf_0141,7,,,,,,1,576,4672
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.13,Manuf_0142,7,,,,,,1,576,4832
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.08,Manuf_0143,7,,,,,,1,576,4864
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.19,Manuf_0144,7,,,,,,1,576,4928
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.09,Manuf_0145,7,,,,,,1,576,4960
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.1,Manuf_0146,7,,,,,,1,576,5056
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.09,Manuf_0147,7,,,,,,1,576,5120
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.11,Manuf_0148,7,,,,,,1,576,5152
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.1,Manuf_0149,7,,,,,,1,576,5344
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.09,Manuf_0150,7,,,,,,1,576,5376
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.1,Manuf_0151,7,,,,,,1,576,5408
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.07,Manuf_0152,7,,,,,,1,576,5600
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.13,Manuf_0153,7,,,,,,1,576,5632
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.11,Manuf_0154,7,,,,,,1,576,5664
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.09,Manuf_0155,7,,,,,,1,576,5696
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.11,Manuf_0156,7,,,,,,1,576,5856
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.12,Manuf_0157,7,,,,,,1,576,5888
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.11,Manuf_0158,7,,,,,,1,576,5920
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.11,Manuf_0159,7,,,,,,1,576,5952
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.06,Manuf_0160,7,,,,,,1,576,6048
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.13,Manuf_0161,7,,,,,,1,576,6080
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.1,Manuf_0162,7,,,,,,1,576,6144
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.1,Manuf_0163,7,,,,,,1,576,6176
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.25,Manuf_0164,7,,,,,,1,576,6336
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.28,Manuf_0165,7,,,,,,1,576,6400
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.09,Manuf_0166,7,,,,,,1,576,6432
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.08,Manuf_0167,7,,,,,,1,576,6464
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.2,Manuf_0168,7,,,,,,1,576,6688
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.18,Manuf_0169,7,,,,,,1,576,6720
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.21,Manuf_0170,7,,,,,,1,576,6752
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.15,Manuf_0171,7,,,,,,1,576,6912
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.18,Manuf_0172,7,,,,,,1,576,6976
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.15,Manuf_0173,7,,,,,,1,576,7008
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.15,Manuf_0174,7,,,,,,1,576,7104
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.13,Manuf_0175,7,,,,,,1,576,7168
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.13,Manuf_0176,7,,,,,,1,576,7200
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0,Manuf_0177,7,,,,,,1,576,7264
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.15,Manuf_0178,7,,,,,,1,576,7584
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.1,Manuf_0179,7,,,,,,1,576,7744
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.11,Manuf_0180,7,,,,,,1,576,7904
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.1,Manuf_0181,7,,,,,,1,576,8064
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.12,Manuf_0182,7,,,,,,1,576,8224
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.08,Manuf_0183,7,,,,,,1,576,8384
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.11,Manuf_0184,7,,,,,,1,576,8544
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.12,Manuf_0185,7,,,,,,1,576,8704
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.15,Manuf_0186,7,,,,,,1,576,8864
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.1,Manuf_0187,7,,,,,,1,576,9024
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.13,Manuf_0188,7,,,,,,1,576,9184
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.14,Manuf_0189,7,,,,,,1,576,9344
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.12,Manuf_0190,7,,,,,,1,576,9376
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.12,Manuf_0191,7,,,,,,1,576,9728
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.18,Manuf_0192,7,,,,,,1,576,9760
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.21,Manuf_0193,7,,,,,,1,576,9792
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.23,Manuf_0194,7,,,,,,1,576,9824
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.12,Manuf_0195,7,,,,,,1,576,9888
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.08,Manuf_0196,7,,,,,,1,576,10048
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.16,Manuf_0197,7,,,,,,1,576,10272
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.09,Manuf_0198,7,,,,,,1,576,10528
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.14,Manuf_0199,7,,,,,,1,576,10624
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.1,Manuf_0200,7,,,,,,1,576,10656
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.22,Manuf_0201,7,,,,,,1,576,10752
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.13,Manuf_0202,7,,,,,,1,576,11904
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.17,Manuf_0203,7,,,,,,1,576,11936
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.12,Manuf_0204,7,,,,,,1,576,12000
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.11,Manuf_0205,7,,,,,,1,576,12032
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.16,Manuf_0206,7,,,,,,1,576,12064
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.1,Manuf_0207,7,,,,,,1,576,12160
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.13,Manuf_0208,7,,,,,,1,576,12192
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.15,Manuf_0209,7,,,,,,1,576,12256
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.14,Manuf_0210,7,,,,,,1,576,12480
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.11,Manuf_0211,7,,,,,,1,576,12864
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.15,Manuf_0212,7,,,,,,1,576,12992
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.15,Manuf_0213,7,,,,,,1,576,13120
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.19,Manuf_0214,7,,,,,,1,576,13248
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.17,Manuf_0215,7,,,,,,1,576,13376
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.15,Manuf_0216,7,,,,,,1,576,13568
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.1,Manuf_0217,7,,,,,,1,576,13792
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.07,Manuf_0218,7,,,,,,1,576,13824
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.13,Manuf_0219,7,,,,,,1,576,13856
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.1,Manuf_0220,7,,,,,,1,576,14144
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.07,Manuf_0221,7,,,,,,1,576,14240
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Manuf,0.09,Manuf_0222,7,,,,,,1,576,14272
32,,Company Identifier,SIC Code,SIC Description,,,,,4,,Part,0.29,Part_0001,14,,,,,,3,208,128
32,,Company Identifier,SIC Code,SIC Description,,,,,4,,Part,0.24,Part_0002,56,,,,,,3,208,160
32,,Company Identifier,SIC Code,SIC Description,,,,,4,,Part,0.37,Part_0003,9,,,,,,3,192,608
32,,Company Identifier,SIC Code,SIC Description,,,,,4,,Part,0.11,Part_0004,56,,,,,,3,192,704
32,,Company Identifier,SIC Code,SIC Description,,,,,4,,Part,0.39,Part_0005,14,,,,,,3,192,736
32,,Company Identifier,SIC Code,SIC Description,,,,,4,,Part,0.24,Part_0006,14,,,,,,3,192,832
32,,Company Identifier,SIC Code,SIC Description,,,,,4,,Part,0.81,Part_0007,14,,,,,,3,192,1728
32,,Company Identifier,SIC Code,SIC Description,,,,,4,,Part,0.69,Part_0008,14,,,,,,3,192,1760
32,,Company Identifier,SIC Code,SIC Description,,,,,4,,Part,0.36,Part_0009,14,,,,,,3,192,1984
32,,Company Identifier,SIC Code,SIC Description,,,,,4,,Part,0.34,Part_0010,14,,,,,,3,192,2496
32,,Company Identifier,SIC Code,SIC Description,,,,,4,,Part,0.19,Part_0011,14,,,,,,3,192,2624
32,,Company Identifier,SIC Code,SIC Description,,,,,4,,Part,0.33,Part_0012,14,,,,,,3,192,2752
32,,Company Identifier,SIC Code,SIC Description,,,,,4,,Part,0.17,Part_0013,9,,,,,,3,192,3136
32,,Company Identifier,SIC Code,SIC Description,,,,,4,,Part,0.19,Part_0014,14,,,,,,3,192,3360
32,,Company Identifier,SIC Code,SIC Description,,,,,4,,Part,0.28,Part_0015,14,,,,,,3,192,3392
32,,Company Identifier,SIC Code,SIC Description,,,,,4,,Part,0.23,Part_0016,14,,,,,,3,192,3424
32,,Company Identifier,SIC Code,SIC Description,,,,,4,,Part,0.37,Part_0017,14,,,,,,3,192,3808
32,,Company Identifier,SIC Code,SIC Description,,,,,4,,Part,0.45,Part_0018,14,,,,,,3,192,3872
32,,Company Identifier,SIC Code,SIC Description,,,,,4,,Part,0.15,Part_0019,84,,,,,,3,192,3904
32,,Company Identifier,SIC Code,SIC Description,,,,,4,,Part,0.41,Part_0020,14,,,,,,3,192,3936
32,,Company Identifier,SIC Code,SIC Description,,,,,4,,Part,0.49,Part_0021,14,,,,,,3,192,3968
32,,Company Identifier,SIC Code,SIC Description,,,,,4,,Part,0.28,Part_0022,14,,,,,,3,192,4000
32,,Company Identifier,SIC Code,SIC Description,,,,,4,,Part,0.27,Part_0023,14,,,,,,3,192,5120
32,,Company Identifier,SIC Code,SIC Description,,,,,4,,Part,0.12,Part_0024,14,,,,,,3,192,5952
32,,Company Identifier,SIC Code,SIC Description,,,,,4,,Part,0.39,Part_0025,14,,,,,,3,192,6464
32,,Company Identifier,SIC Code,SIC Description,,,,,4,,Part,0.26,Part_0026,14,,,,,,3,192,6784
32,,Company Identifier,SIC Code,SIC Description,,,,,4,,Part,0.14,Part_0027,14,,,,,,3,192,7104
32,,Company Identifier,SIC Code,SIC Description,,,,,4,,Part,0.37,Part_0028,14,,,,,,3,192,8864
32,,Company Identifier,SIC Code,SIC Description,,,,,4,,Part,0.25,Part_0029,14,,,,,,3,192,13376
32,,Company Identifier,SIC Code,SIC Description,,,,,3,,Part,0.04,Part_0030,8,,,,,,3,384,96
32,,Company Identifier,SIC Code,SIC Description,,,,,3,,Part,0,Part_0031,21,,,,,,3,384,416
32,,Company Identifier,SIC Code,SIC Description,,,,,3,,Part,0,Part_0032,21,,,,,,3,384,960
32,,Company Identifier,SIC Code,SIC Description,,,,,3,,Part,0.04,Part_0033,8,,,,,,3,384,3104
32,,Company Identifier,SIC Code,SIC Description,,,,,3,,Part,0,Part_0034,21,,,,,,3,384,4064
32,,Company Identifier,SIC Code,SIC Description,,,,,3,,Part,0.03,Part_0035,8,,,,,,3,384,4352
32,,Company Identifier,SIC Code,SIC Description,,,,,3,,Part,0,Part_0036,21,,,,,,3,384,4608
32,,Company Identifier,SIC Code,SIC Description,,,,,3,,Part,0,Part_0037,21,,,,,,3,384,6400
32,,Company Identifier,SIC Code,SIC Description,,,,,3,,Part,0.04,Part_0038,8,,,,,,3,384,6688
32,,Company Identifier,SIC Code,SIC Description,,,,,3,,Part,22.57,Part_0039,15,,,,,,1,384,6720
32,,Company Identifier,SIC Code,SIC Description,,,,,3,,Part,0.03,Part_0040,8,,,,,,3,384,6816
32,,Company Identifier,SIC Code,SIC Description,,,,,3,,Part,0.03,Part_0041,8,,,,,,3,384,7264
32,,Company Identifier,SIC Code,SIC Description,,,,,3,,Part,0,Part_0042,21,,,,,,3,384,10752
32,,Company Identifier,SIC Code,SIC Description,,,,,3,,Part,0,Part_0043,21,,,,,,3,384,11936
32,,Company Identifier,SIC Code,SIC Description,,,,,3,,Part,0,Part_0044,21,,,,,,3,384,12064
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.08,Part_0045,10,,,,,,3,576,64
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0046,10,,,,,,3,576,128
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.08,Part_0047,21,,,,,,3,576,160
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.1,Part_0048,21,,,,,,3,576,192
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.3,Part_0049,21,,,,,,3,576,224
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.08,Part_0050,8,,,,,,3,576,256
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.21,Part_0051,8,,,,,,3,576,288
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0052,10,,,,,,3,576,352
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.07,Part_0053,10,,,,,,3,576,384
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0054,10,,,,,,3,576,448
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.08,Part_0055,10,,,,,,3,576,480
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0056,10,,,,,,3,576,544
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.08,Part_0057,10,,,,,,3,576,576
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0058,10,,,,,,3,576,640
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.09,Part_0059,10,,,,,,3,576,672
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.03,Part_0060,10,,,,,,3,576,736
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.08,Part_0061,10,,,,,,3,576,768
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.08,Part_0062,10,,,,,,3,576,864
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0063,10,,,,,,3,576,896
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.02,Part_0064,10,,,,,,3,576,992
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.08,Part_0065,10,,,,,,3,576,1024
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0066,10,,,,,,3,576,1120
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.05,Part_0067,10,,,,,,3,576,1152
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0068,10,,,,,,3,576,1248
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.07,Part_0069,10,,,,,,3,576,1280
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0070,10,,,,,,3,576,1376
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.06,Part_0071,10,,,,,,3,576,1408
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0072,10,,,,,,3,576,1504
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.08,Part_0073,10,,,,,,3,576,1536
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0074,10,,,,,,3,576,1632
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.07,Part_0075,10,,,,,,3,576,1664
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0076,10,,,,,,3,576,1760
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.07,Part_0077,10,,,,,,3,576,1792
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0078,10,,,,,,3,576,1888
