/chain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/@company,/@company/#agg,/@companyIdentifier,/@sicCode,/@sicDescription,/arcs/arc/@from,/arcs/arc/@to,/stages/stage/@avgDemand,/stages/stage/@maxServiceTime,/stages/stage/@relDepth,/stages/stage/@serviceLevel,/stages/stage/@stageClassification,/stages/stage/@stageCost,/stages/stage/@stageName,/stages/stage/@stageTime,/stages/stage/@StageTime_1_p,/stages/stage/@StageTime_1_v,/stages/stage/@StageTime_2_p,/stages/stage/@StageTime_2_v,/stages/stage/@StageTime_3_p,/stages/stage/@StageTime_3_v,/stages/stage/@StageTime_4_p,/stages/stage/@StageTime_4_v,/stages/stage/@StageTime_5_p,/stages/stage/@StageTime_5_v,/stages/stage/@StageTime_6_p,/stages/stage/@StageTime_6_v,/stages/stage/@stDevDemand,/stages/stage/@stDevStageTime,/stages/stage/@xPos,/stages/stage/@yPos
36,,Company Identifier,SIC Code,SIC Description,,,2.89,3,1,0.95,Retail,4.36,Retail_0216,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,0.99,0.804673847,528,9072
36,,Company Identifier,SIC Code,SIC Description,,,3,3,1,0.95,Retail,3.89,Retail_0217,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,0.94,0.804673847,528,9114
36,,Company Identifier,SIC Code,SIC Description,,,2.11,3,1,0.95,Retail,3.05,Retail_0218,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.21,0.804673847,528,9156
36,,Company Identifier,SIC Code,SIC Description,,,2.04,3,1,0.95,Retail,3.62,Retail_0219,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.48,0.804673847,528,9198
36,,Company Identifier,SIC Code,SIC Description,,,2.55,3,1,0.95,Retail,3.83,Retail_0220,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.27,0.804673847,528,9240
36,,Company Identifier,SIC Code,SIC Description,,,2.82,3,1,0.95,Retail,3.32,Retail_0221,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.02,0.804673847,528,9282
36,,Company Identifier,SIC Code,SIC Description,,,2.92,3,1,0.95,Retail,3.39,Retail_0222,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.21,0.804673847,528,9324
36,,Company Identifier,SIC Code,SIC Description,,,2.69,3,1,0.95,Retail,4.42,Retail_0223,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.06,0.804673847,528,9366
36,,Company Identifier,SIC Code,SIC Description,,,2.71,3,1,0.95,Retail,3.68,Retail_0224,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.11,0.804673847,528,9408
36,,Company Identifier,SIC Code,SIC Description,,,2.57,3,1,0.95,Retail,3.65,Retail_0225,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.48,0.804673847,528,9450
36,,Company Identifier,SIC Code,SIC Description,,,2.19,3,1,0.95,Retail,3.57,Retail_0226,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,0.79,0.804673847,528,9492
36,,Company Identifier,SIC Code,SIC Description,,,2.48,3,1,0.95,Retail,3.8,Retail_0227,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.27,0.804673847,528,9534
36,,Company Identifier,SIC Code,SIC Description,,,2.39,3,1,0.95,Retail,4.73,Retail_0228,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,0.88,0.804673847,528,9576
36,,Company Identifier,SIC Code,SIC Description,,,2.33,3,1,0.95,Retail,4.08,Retail_0229,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.34,0.804673847,528,9618
36,,Company Identifier,SIC Code,SIC Description,,,2.8,3,1,0.95,Retail,4.3,Retail_0230,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.43,0.804673847,528,9660
36,,Company Identifier,SIC Code,SIC Description,,,2.98,3,1,0.95,Retail,3.15,Retail_0231,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.19,0.804673847,528,9702
36,,Company Identifier,SIC Code,SIC Description,,,2.74,3,1,0.95,Retail,3.58,Retail_0232,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.27,0.804673847,528,9744
36,,Company Identifier,SIC Code,SIC Description,,,2.06,3,1,0.95,Retail,3.4,Retail_0233,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.11,0.804673847,528,9786
36,,Company Identifier,SIC Code,SIC Description,,,2.84,3,1,0.95,Retail,2.85,Retail_0234,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.03,0.804673847,528,9828
36,,Company Identifier,SIC Code,SIC Description,,,2.9,3,1,0.95,Retail,4.87,Retail_0235,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.03,0.804673847,528,9870
36,,Company Identifier,SIC Code,SIC Description,,,2.65,3,1,0.95,Retail,3.39,Retail_0236,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,0.97,0.804673847,528,9912
36,,Company Identifier,SIC Code,SIC Description,,,2.86,3,1,0.95,Retail,3.01,Retail_0237,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.3,0.804673847,528,9954
36,,Company Identifier,SIC Code,SIC Description,,,2.79,3,1,0.95,Retail,3.77,Retail_0238,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.2,0.804673847,528,9996
36,,Company Identifier,SIC Code,SIC Description,,,2.7,3,1,0.95,Retail,3.37,Retail_0239,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.26,0.804673847,528,10038
36,,Company Identifier,SIC Code,SIC Description,,,2.97,3,1,0.95,Retail,4.75,Retail_0240,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.12,0.804673847,528,10080
36,,Company Identifier,SIC Code,SIC Description,,,2.98,3,1,0.95,Retail,4.15,Retail_0241,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,0.93,0.804673847,528,10122
36,,Company Identifier,SIC Code,SIC Description,,,2.66,3,1,0.95,Retail,3.81,Retail_0242,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.1,0.804673847,528,10164
36,,Company Identifier,SIC Code,SIC Description,,,2.58,3,1,0.95,Retail,3.1,Retail_0243,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.36,0.804673847,528,10206
36,,Company Identifier,SIC Code,SIC Description,,,2.16,3,1,0.95,Retail,2.89,Retail_0244,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,0.98,0.804673847,528,10248
36,,Company Identifier,SIC Code,SIC Description,,,2.53,3,1,0.95,Retail,3.97,Retail_0245,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,0.89,0.804673847,528,10290
36,,Company Identifier,SIC Code,SIC Description,,,2.56,3,1,0.95,Retail,4.24,Retail_0246,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.34,0.804673847,528,10332
36,,Company Identifier,SIC Code,SIC Description,,,2.67,3,1,0.95,Retail,3.83,Retail_0247,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.42,0.804673847,528,10374
36,,Company Identifier,SIC Code,SIC Description,,,2.07,3,1,0.95,Retail,3.8,Retail_0248,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.15,0.804673847,528,10416
36,,Company Identifier,SIC Code,SIC Description,,,2.92,3,1,0.95,Retail,4.23,Retail_0249,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.09,0.804673847,528,10458
36,,Company Identifier,SIC Code,SIC Description,,,2.2,3,1,0.95,Retail,3.63,Retail_0250,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.4,0.804673847,528,10500
36,,Company Identifier,SIC Code,SIC Description,,,2.13,3,1,0.95,Retail,3.47,Retail_0251,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1,0.804673847,528,10542
36,,Company Identifier,SIC Code,SIC Description,,,2.06,3,1,0.95,Retail,3.82,Retail_0252,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.23,0.804673847,528,10584
36,,Company Identifier,SIC Code,SIC Description,,,2.04,3,1,0.95,Retail,3.59,Retail_0253,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,0.93,0.804673847,528,10626
36,,Company Identifier,SIC Code,SIC Description,,,2.8,3,1,0.95,Retail,3.39,Retail_0254,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,0.87,0.804673847,528,10668
36,,Company Identifier,SIC Code,SIC Description,,,3.01,3,1,0.95,Retail,4.13,Retail_0255,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.03,0.804673847,528,10710
36,,Company Identifier,SIC Code,SIC Description,,,2.26,3,1,0.95,Retail,3.26,Retail_0256,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.32,0.804673847,528,10752
36,,Company Identifier,SIC Code,SIC Description,,,2.26,3,1,0.95,Retail,3,Retail_0257,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.28,0.804673847,528,10794
36,,Company Identifier,SIC Code,SIC Description,,,2.78,3,1,0.95,Retail,4.58,Retail_0258,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.39,0.804673847,528,10836
36,,Company Identifier,SIC Code,SIC Description,,,2.95,3,1,0.95,Retail,3.31,Retail_0259,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,0.84,0.804673847,528,10878
36,,Company Identifier,SIC Code,SIC Description,,,2.69,3,1,0.95,Retail,4.18,Retail_0260,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1,0.804673847,528,10920
36,,Company Identifier,SIC Code,SIC Description,,,2.46,3,1,0.95,Retail,4.17,Retail_0261,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.23,0.804673847,528,10962
36,,Company Identifier,SIC Code,SIC Description,,,2.62,3,1,0.95,Retail,2.59,Retail_0262,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,0.92,0.804673847,528,11004
36,,Company Identifier,SIC Code,SIC Description,,,2.26,3,1,0.95,Retail,3.68,Retail_0263,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.03,0.804673847,528,11046
36,,Company Identifier,SIC Code,SIC Description,,,2.91,3,1,0.95,Retail,2.68,Retail_0264,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.39,0.804673847,528,11088
36,,Company Identifier,SIC Code,SIC Description,,,2.96,3,1,0.95,Retail,3.96,Retail_0265,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.23,0.804673847,528,11130
36,,Company Identifier,SIC Code,SIC Description,,,2.94,3,1,0.95,Retail,4,Retail_0266,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.28,0.804673847,528,11172
36,,Company Identifier,SIC Code,SIC Description,,,2.59,3,1,0.95,Retail,3.2,Retail_0267,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,0.87,0.804673847,528,11214
36,,Company Identifier,SIC Code,SIC Description,,,2.96,3,1,0.95,Retail,3.14,Retail_0268,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.27,0.804673847,528,11256
36,,Company Identifier,SIC Code,SIC Description,,,2.85,3,1,0.95,Retail,4.28,Retail_0269,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.04,0.804673847,528,11298
36,,Company Identifier,SIC Code,SIC Description,,,2.32,3,1,0.95,Retail,4.33,Retail_0270,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.47,0.804673847,528,11340
36,,Company Identifier,SIC Code,SIC Description,,,2.9,3,1,0.95,Retail,4.18,Retail_0271,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.17,0.804673847,528,11382
36,,Company Identifier,SIC Code,SIC Description,,,2.16,3,1,0.95,Retail,4.08,Retail_0272,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,0.92,0.804673847,528,11424
36,,Company Identifier,SIC Code,SIC Description,,,2.81,3,1,0.95,Retail,3.36,Retail_0273,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1,0.804673847,528,11466
36,,Company Identifier,SIC Code,SIC Description,,,2.07,3,1,0.95,Retail,3.67,Retail_0274,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.16,0.804673847,528,11508
36,,Company Identifier,SIC Code,SIC Description,,,2.48,3,1,0.95,Retail,2.53,Retail_0275,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.32,0.804673847,528,11550
36,,Company Identifier,SIC Code,SIC Description,,,2.43,3,1,0.95,Retail,2.84,Retail_0276,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.04,0.804673847,528,11592
36,,Company Identifier,SIC Code,SIC Description,,,2.23,3,1,0.95,Retail,2.77,Retail_0277,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,0.91,0.804673847,528,11634
36,,Company Identifier,SIC Code,SIC Description,,,2.68,3,1,0.95,Retail,3.75,Retail_0278,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.44,0.804673847,528,11676
36,,Company Identifier,SIC Code,SIC Description,,,2.66,3,1,0.95,Retail,3.89,Retail_0279,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.35,0.804673847,528,11718
36,,Company Identifier,SIC Code,SIC Description,,,2.29,3,1,0.95,Retail,2.79,Retail_0280,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.35,0.804673847,528,11760
36,,Company Identifier,SIC Code,SIC Description,,,2.68,3,1,0.95,Retail,2.67,Retail_0281,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.39,0.804673847,528,11802
36,,Company Identifier,SIC Code,SIC Description,,,2.72,3,1,0.95,Retail,4.48,Retail_0282,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.45,0.804673847,528,11844
36,,Company Identifier,SIC Code,SIC Description,,,2.09,3,1,0.95,Retail,4.1,Retail_0283,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.38,0.804673847,528,11886
36,,Company Identifier,SIC Code,SIC Description,,,2.14,3,1,0.95,Retail,3.71,Retail_0284,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.03,0.804673847,528,11928
36,,Company Identifier,SIC Code,SIC Description,,,2.3,3,1,0.95,Retail,3.49,Retail_0285,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.39,0.804673847,528,11970
36,,Company Identifier,SIC Code,SIC Description,,,2.51,3,1,0.95,Retail,2.54,Retail_0286,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.14,0.804673847,528,12012
36,,Company Identifier,SIC Code,SIC Description,,,3.01,3,1,0.95,Retail,4.94,Retail_0287,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.42,0.804673847,528,12054
36,,Company Identifier,SIC Code,SIC Description,,,2.61,3,1,0.95,Retail,3.02,Retail_0288,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.13,0.804673847,528,12096
36,,Company Identifier,SIC Code,SIC Description,,,2.18,3,1,0.95,Retail,3.36,Retail_0289,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.03,0.804673847,528,12138
36,,Company Identifier,SIC Code,SIC Description,,,2.78,3,1,0.95,Retail,4.41,Retail_0290,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.44,0.804673847,528,12180
36,,Company Identifier,SIC Code,SIC Description,,,2.03,3,1,0.95,Retail,3.29,Retail_0291,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.32,0.804673847,528,12222
36,,Company Identifier,SIC Code,SIC Description,,,2.99,3,1,0.95,Retail,4.78,Retail_0292,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.14,0.804673847,528,12264
36,,Company Identifier,SIC Code,SIC Description,,,2.98,3,1,0.95,Retail,3.13,Retail_0293,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1,0.804673847,528,12306
36,,Company Identifier,SIC Code,SIC Description,,,2.89,3,1,0.95,Retail,2.57,Retail_0294,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.36,0.804673847,528,12348
36,,Company Identifier,SIC Code,SIC Description,,,2.64,3,1,0.95,Retail,3.94,Retail_0295,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.28,0.804673847,528,12390
36,,Company Identifier,SIC Code,SIC Description,,,2.88,3,1,0.95,Retail,2.95,Retail_0296,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,0.86,0.804673847,528,12432
36,,Company Identifier,SIC Code,SIC Description,,,2.2,3,1,0.95,Retail,3.88,Retail_0297,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,0.9,0.804673847,528,12474
36,,Company Identifier,SIC Code,SIC Description,,,2.97,3,1,0.95,Retail,3.21,Retail_0298,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.31,0.804673847,528,12516
36,,Company Identifier,SIC Code,SIC Description,,,2.52,3,1,0.95,Retail,3.45,Retail_0299,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.24,0.804673847,528,12558
36,,Company Identifier,SIC Code,SIC Description,,,2.94,3,1,0.95,Retail,4.92,Retail_0300,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.12,0.804673847,528,12600
36,,Company Identifier,SIC Code,SIC Description,,,2.83,3,1,0.95,Retail,4.19,Retail_0301,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,0.91,0.804673847,528,12642
36,,Company Identifier,SIC Code,SIC Description,,,2.81,3,1,0.95,Retail,4.95,Retail_0302,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.27,0.804673847,528,12684
36,,Company Identifier,SIC Code,SIC Description,,,2.27,3,1,0.95,Retail,2.92,Retail_0303,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,0.98,0.804673847,528,12726
36,,Company Identifier,SIC Code,SIC Description,,,2.5,3,1,0.95,Retail,4.66,Retail_0304,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,0.94,0.804673847,528,12768
36,,Company Identifier,SIC Code,SIC Description,,,2.72,3,1,0.95,Retail,3.71,Retail_0305,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.4,0.804673847,528,12810
36,,Company Identifier,SIC Code,SIC Description,,,2.33,3,1,0.95,Retail,4.94,Retail_0306,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,0.85,0.804673847,528,12852
36,,Company Identifier,SIC Code,SIC Description,,,2.56,3,1,0.95,Retail,2.68,Retail_0307,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.3,0.804673847,528,12894
36,,Company Identifier,SIC Code,SIC Description,,,2.93,3,1,0.95,Retail,3.41,Retail_0308,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.48,0.804673847,528,12936
36,,Company Identifier,SIC Code,SIC Description,,,2.96,3,1,0.95,Retail,3.87,Retail_0309,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.23,0.804673847,528,12978
36,,Company Identifier,SIC Code,SIC Description,,,2.22,3,1,0.95,Retail,3.41,Retail_0310,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.08,0.804673847,528,13020
36,,Company Identifier,SIC Code,SIC Description,,,2.56,3,1,0.95,Retail,3.69,Retail_0311,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,0.94,0.804673847,528,13062
36,,Company Identifier,SIC Code,SIC Description,,,2.37,3,1,0.95,Retail,3.45,Retail_0312,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.27,0.804673847,528,13104
36,,Company Identifier,SIC Code,SIC Description,,,2.61,3,1,0.95,Retail,3.19,Retail_0313,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.42,0.804673847,528,13146
36,,Company Identifier,SIC Code,SIC Description,,,2.39,3,1,0.95,Retail,2.64,Retail_0314,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.49,0.804673847,528,13188
36,,Company Identifier,SIC Code,SIC Description,,,2.77,3,1,0.95,Retail,3.89,Retail_0315,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.18,0.804673847,528,13230
36,,Company Identifier,SIC Code,SIC Description,,,2.91,3,1,0.95,Retail,3.49,Retail_0316,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,0.85,0.804673847,528,13272
36,,Company Identifier,SIC Code,SIC Description,,,2.1,3,1,0.95,Retail,4.41,Retail_0317,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.21,0.804673847,528,13314
36,,Company Identifier,SIC Code,SIC Description,,,2.09,3,1,0.95,Retail,3.63,Retail_0318,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.48,0.804673847,528,13356
36,,Company Identifier,SIC Code,SIC Description,,,2.22,3,1,0.95,Retail,4.27,Retail_0319,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,0.9,0.804673847,528,13398
36,,Company Identifier,SIC Code,SIC Description,,,2.56,3,1,0.95,Retail,4.79,Retail_0320,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.19,0.804673847,528,13440
36,,Company Identifier,SIC Code,SIC Description,,,2.69,3,1,0.95,Retail,4.59,Retail_0321,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.49,0.804673847,528,13482
36,,Company Identifier,SIC Code,SIC Description,,,2.07,3,1,0.95,Retail,2.94,Retail_0322,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.37,0.804673847,528,13524
36,,Company Identifier,SIC Code,SIC Description,,,2.88,3,1,0.95,Retail,4.89,Retail_0323,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,0.88,0.804673847,528,13566
36,,Company Identifier,SIC Code,SIC Description,,,2.86,3,1,0.95,Retail,3.55,Retail_0324,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,0.97,0.804673847,528,13608
36,,Company Identifier,SIC Code,SIC Description,,,2.99,3,1,0.95,Retail,4.14,Retail_0325,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,0.91,0.804673847,528,13650
36,,Company Identifier,SIC Code,SIC Description,,,2.92,3,1,0.95,Retail,2.61,Retail_0326,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,0.93,0.804673847,528,13692
36,,Company Identifier,SIC Code,SIC Description,,,2.32,3,1,0.95,Retail,4.46,Retail_0327,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.2,0.804673847,528,13734
36,,Company Identifier,SIC Code,SIC Description,,,2.96,3,1,0.95,Retail,2.74,Retail_0328,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,0.76,0.804673847,528,13776
36,,Company Identifier,SIC Code,SIC Description,,,2.41,3,1,0.95,Retail,4.72,Retail_0329,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.37,0.804673847,528,13818
36,,Company Identifier,SIC Code,SIC Description,,,2.82,3,1,0.95,Retail,3.16,Retail_0330,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.44,0.804673847,528,13860
36,,Company Identifier,SIC Code,SIC Description,,,2.93,3,1,0.95,Retail,3.13,Retail_0331,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.21,0.804673847,528,13902
36,,Company Identifier,SIC Code,SIC Description,,,2.69,3,1,0.95,Retail,3.29,Retail_0332,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.16,0.804673847,528,13944
36,,Company Identifier,SIC Code,SIC Description,,,2.5,3,1,0.95,Retail,3.88,Retail_0333,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.44,0.804673847,528,13986
36,,Company Identifier,SIC Code,SIC Description,,,3,3,1,0.95,Retail,3.64,Retail_0334,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,0.9,0.804673847,528,14028
36,,Company Identifier,SIC Code,SIC Description,,,2.21,3,1,0.95,Retail,2.71,Retail_0335,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.18,0.804673847,528,14070
36,,Company Identifier,SIC Code,SIC Description,,,2.81,3,1,0.95,Retail,2.73,Retail_0336,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.23,0.804673847,528,14112
36,,Company Identifier,SIC Code,SIC Description,,,2.75,3,1,0.95,Retail,4.56,Retail_0337,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.47,0.804673847,528,14154
36,,Company Identifier,SIC Code,SIC Description,,,2.5,3,1,0.95,Retail,4.83,Retail_0338,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,0.89,0.804673847,528,14196
36,,Company Identifier,SIC Code,SIC Description,,,2.58,3,1,0.95,Retail,3.26,Retail_0339,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,0.82,0.804673847,528,14238
36,,Company Identifier,SIC Code,SIC Description,,,2.78,3,1,0.95,Retail,4.43,Retail_0340,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,0.8,0.804673847,528,14280
36,,Company Identifier,SIC Code,SIC Description,,,2.78,3,1,0.95,Retail,3.41,Retail_0341,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.15,0.804673847,528,14322
36,,Company Identifier,SIC Code,SIC Description,,,2.88,3,1,0.95,Retail,4.92,Retail_0342,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.4,0.804673847,528,14364
36,,Company Identifier,SIC Code,SIC Description,,,2.57,3,1,0.95,Retail,3.67,Retail_0343,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,0.88,0.804673847,528,14406
36,,Company Identifier,SIC Code,SIC Description,,,2.5,3,1,0.95,Retail,4.16,Retail_0344,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.26,0.804673847,528,14448
36,,Company Identifier,SIC Code,SIC Description,,,2.02,3,1,0.95,Retail,2.73,Retail_0345,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,0.82,0.804673847,528,14490
36,,Company Identifier,SIC Code,SIC Description,,,2.38,3,1,0.95,Retail,2.7,Retail_0346,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.33,0.804673847,528,14532
36,,Company Identifier,SIC Code,SIC Description,,,2.83,3,1,0.95,Retail,3.62,Retail_0347,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,0.93,0.804673847,528,14574
36,,Company Identifier,SIC Code,SIC Description,,,2.3,3,1,0.95,Retail,2.51,Retail_0348,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,0.96,0.804673847,528,14616
36,,Company Identifier,SIC Code,SIC Description,,,2.24,3,1,0.95,Retail,3.86,Retail_0349,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.29,0.804673847,528,14658
36,,Company Identifier,SIC Code,SIC Description,,,2.18,3,1,0.95,Retail,2.52,Retail_0350,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.5,0.804673847,528,14700
36,,Company Identifier,SIC Code,SIC Description,,,2.29,3,1,0.95,Retail,4.73,Retail_0351,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.44,0.804673847,528,14742
36,,Company Identifier,SIC Code,SIC Description,,,2.67,3,1,0.95,Retail,4.22,Retail_0352,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.43,0.804673847,528,14784
36,,Company Identifier,SIC Code,SIC Description,,,2.89,3,1,0.95,Retail,3.43,Retail_0353,2.05,0.25,1,0.5,2,0.2,3,0.05,4,,,,,1.22,0.804673847,528,14826
