pred,succ,quantity
N000002,N000021,2.9665352946728234
N000627,N000631,2.605764954503387
N000383,N000982,2.211804517783828
N000374,N000689,2.7232590250486437
N000389,N000862,2.0420286777804404
N000228,N000916,1.5283549597676527
N000181,N000933,1.230817461219355
N000172,N000978,2.1370107711036717
N000703,N000866,1.1049393225897268
N000093,N000898,1.6134804537244414
N000044,N000749,2.9320834039521753
N000747,N000803,2.4101752088997044
N000425,N000454,2.718313827779725
N000539,N000614,2.012865672198572
N000107,N000416,1.4426806110687405
N000245,N000663,2.6406102029394027
N000500,N000760,2.5819816255560557
N000221,N000445,2.5357560717050953
N000379,N000744,1.4032455915836193
N000744,N000970,1.5916895219609972
N000007,N000669,2.172041097851398
N000083,N000561,2.3350800071408058
N000577,N000768,2.526135274577709
N000194,N000919,1.4190648559106978
N000177,N000349,1.7970391646556556
N000550,N000701,1.8287923185973785
N000104,N000318,2.862357055979338
N000172,N000968,2.369521075833228
N000048,N000146,1.3261715065174553
N000125,N000295,1.7178297282845425
N000126,N000625,1.5677147941685647
N000202,N000669,1.5621403062918466
N000211,N000700,2.081372279502814
N000397,N000706,1.1636775539284487
N000584,N000773,2.4551564037575115
N000688,N000807,2.997435596544699
N000275,N000428,1.302041563536757
N000369,N000704,1.007226756705891
N000262,N000805,2.556056499605454
N000126,N000226,1.2635521382327901
N000083,N000713,2.9164760693520595
N000502,N000504,1.0842516580346013
N000323,N000853,1.1412600703110551
N000048,N000811,2.2659060126219233
N000045,N000629,1.4371795748341751
N000142,N000505,1.1811518440478548
N000421,N000781,2.242958883382136
N000318,N000606,1.0282489874664353
N000448,N000455,1.7671058052555286
N000041,N000506,2.3929972180048145
N000009,N000408,1.6759989787452345
N000747,N000863,1.6295695020570546
N000011,N000954,1.7383010325153079
N000422,N000903,1.3277918856043163
N000100,N000140,2.477536623675533
N000402,N000708,1.9048617897308167
N000507,N000588,1.7736272802312811
N000053,N000302,1.6360971477848907
N000038,N000387,2.1988861615041024
N000148,N000366,1.6419956871666532
N000163,N000321,2.0701450276294935
N000049,N000269,1.795733637964654
N000239,N000319,2.176303840909184
N000259,N000446,1.0110662546224063
N000688,N000760,1.5419346201646098
N000118,N000814,1.583894454077835
N000638,N000990,2.3033443599128196
N000777,N000855,2.7914768914506767
N000371,N000994,1.4543779393441272
N000904,N000949,1.1505218493576932
N000514,N000620,1.977965921721757
N000000,N000930,1.0415357787891593
N000041,N000891,1.6642700362656409
N000078,N000294,1.356068932294542
N000184,N000716,2.012532520929247
N000789,N000910,1.474240772627094
N000149,N000551,1.9618578648339524
N000190,N000367,2.2499733913626105
N000413,N000648,2.390243058879122
N000672,N000802,1.478629856919754
N000675,N000987,2.0174075022032207
N000492,N000778,1.2595933117995621
N000131,N000709,1.4034630560925787
N000459,N000871,2.1485639146091526
N000359,N000922,2.224470075405522
N000536,N000712,2.7065569172750097
N000372,N000965,2.2312247140628805
N000098,N000579,2.290589020221783
N000280,N000855,1.4172524374152338
N000048,N000355,2.815736118508059
N000813,N000841,2.561774983291631
N000081,N000556,2.5830090278111175
N000135,N000808,1.539130961578536
N000002,N000179,2.187967593422659
N000448,N000540,2.2310930521043257
N000029,N000059,1.1563060480729093
N000035,N000817,1.0665492531474656
N000130,N000827,2.260308352671072
N000235,N000572,1.6807433784071009
N000079,N000291,1.8014755532672955
N000163,N000733,2.5404393177584446
N000518,N000681,2.949208816915818
N000196,N000853,1.8761682324637676
N000724,N000777,1.0603477905709995
N000090,N000643,2.5364517446370636
N000099,N000825,2.732842187713137
N000542,N000919,2.3651500256600535
N000827,N000878,1.46858583828406
N000207,N000778,2.8943343708279055
N000311,N000640,1.6077557934862123
N000146,N000575,1.6588245057447557
N000246,N000683,2.0757295274270495
N000377,N000966,2.469164780401961
N000769,N000997,2.902955348747316
N000426,N000754,1.0639528297165677
N000023,N000864,2.9097860589800804
N000050,N000923,2.7379684622223666
N000416,N000599,2.066847543456058
N000298,N000602,1.1404438729012758
N000064,N000704,2.1099741175984046
N000317,N000830,1.75907211475709
N000283,N000774,2.4222538751674536
N000106,N000465,2.865160017837826
N000278,N000397,2.766728262178847
N000018,N000180,1.859358694104184
N000473,N000908,1.7460720211466423
N000212,N000530,2.8341351697023587
N000496,N000787,1.8317636615228385
N000407,N000499,1.1127036683034903
N000532,N000583,2.5802031700031396
N000032,N000314,2.484951934005358
N000267,N000895,1.1577777051009406
N000366,N000935,1.4939412500598936
N000095,N000858,1.4291281557068078
N000077,N000499,1.749707234527994
N000429,N000721,2.824978973856295
N000340,N000708,1.9235810181396555
N000005,N000596,1.5269514254775156
N000324,N000387,1.0294989830001975
N000100,N000876,1.6430220454857076
N000099,N000589,1.0944279593509576
N000545,N000557,1.7210837659348168
N000149,N000961,1.9031233085810841
N000560,N000947,2.6706731384651685
N000148,N000765,1.76459551880381
N000818,N000858,1.431785634631061
N000335,N000704,1.1358109147215323
N000389,N000543,2.09635287819685
N000147,N000495,2.1955038557301823
N000939,N000971,1.963952512843395
N000320,N000535,2.734123638450116
N000257,N000531,2.1189560549326516
N000689,N000851,2.2016371778803148
N000284,N000441,2.621897693067801
N000461,N000934,2.851014032764998
N000533,N000633,2.940494490488354
N000064,N000476,1.5502445735396448
N000311,N000983,2.715522615604094
N000145,N000868,2.118438606126656
N000512,N000598,2.0845634144943253
N000247,N000479,2.524736533557941
N000104,N000292,2.3397142751704036
N000526,N000624,1.7862817268026716
N000176,N000365,2.814858550195149
N000078,N000082,1.091425680041646
N000206,N000320,2.9917375978728664
N000617,N000621,1.996737882407929
N000304,N000798,1.3711344116586233
N000473,N000915,2.995560228941793
N000060,N000713,1.2765418436056502
N000252,N000455,2.025367081637728
N000591,N000944,2.7457033627186807
N000125,N000872,1.7030355711920249
N000254,N000395,2.8277766566901583
N000520,N000522,1.4525520079419882
N000494,N000918,2.450506292055813
N000232,N000727,2.9730132622291228
N000130,N000449,2.1295270602756657
N000079,N000366,2.6041441166596906
N000046,N000059,2.1218104413600134
N000185,N000547,2.0428720270400893
N000550,N000706,1.531817511046426
N000376,N000745,2.092506057052347
N000288,N000576,1.7865366185291232
N000090,N000587,1.5758592069197614
N000213,N000670,1.806066568562172
N000242,N000961,2.105116534475523
N000006,N000284,1.4698135078376575
N000828,N000857,2.2352478251103554
N000744,N000772,1.3075491062870714
N000321,N000832,1.2906674237223075
N000057,N000633,1.791446791483876
N000458,N000692,1.0260078387801614
N000409,N000542,1.5552644713174004
N000051,N000392,1.2284214042735102
N000043,N000408,1.4886257690962552
N000706,N000831,1.3117904718417768
N000081,N000083,1.0495626005490222
N000568,N000651,2.471855321371079
N000284,N000948,1.0307242529095637
N000969,N000985,1.4733597879343598
N000512,N000840,2.179593647057021
N000124,N000632,1.361310404265629
N000078,N000843,2.2391459334879413
N000157,N000506,1.3733873578880547
N000226,N000418,2.305559203495096
N000713,N000940,1.3079799821755531
N000287,N000635,2.3668756515869087
N000381,N000901,1.0852914551516761
N000101,N000383,1.0942745408739603
N000262,N000433,2.3666736668019306
N000629,N000639,1.2502296193755815
N000524,N000964,2.792671421470792
N000452,N000831,2.5838523132766245
N000295,N000995,1.613445831531756
N000831,N000975,1.4596001870258335
N000513,N000538,2.305673517960221
N000089,N000877,2.161143912740023
N000331,N000849,1.2205667784170262
N000546,N000865,1.2327382431043161
N000255,N000756,2.6416764214085697
N000696,N000835,2.7222561866406307
N000824,N000890,1.675609786446194
N000225,N000914,1.1035849583830815
N000139,N000427,2.9492581998692655
N000001,N000492,2.8670744368865297
N000322,N000750,2.755261236792069
N000002,N000965,1.7823795356198646
N000035,N000476,2.787535817562616
N000414,N000713,2.966895493767
N000226,N000962,1.942704783108624
N000253,N000562,1.4791893522436605
N000015,N000873,1.1284342548732431
N000103,N000235,2.9671009751811983
N000194,N000481,2.7905918953300173
N000268,N000622,2.124695159566567
N000304,N000425,1.2259891491276376
N000122,N000951,1.645825202680351
N000667,N000896,2.6423526704387696
N000253,N000352,2.641702363791062
N000410,N000472,2.890572066820847
N000054,N000698,2.069429318472725
N000760,N000902,1.4863674345931621
N000219,N000857,1.6301238993514835
N000146,N000256,2.7357113883646678
N000346,N000843,1.6234738542718095
N000635,N000924,2.4272556930471376
N000616,N000892,1.5217079343862085
N000458,N000720,1.2267062426218154
N000061,N000171,2.1681822448303754
N000129,N000448,2.9788902804181565
N000089,N000488,1.0360349630062282
N000216,N000431,2.8501933829500605
N000085,N000810,2.1386985117604578
N000326,N000757,1.8561463844065333
N000119,N000627,1.6018242345683882
N000316,N000986,1.6126111360221762
N000013,N000729,1.4924340194821446
N000344,N000854,1.44525769266436
N000676,N000938,1.9612821720579194
N000488,N000545,2.0589757221127822
N000003,N000550,2.999284962424776
N000352,N000590,2.4101439823650006
N000014,N000809,2.836921103090792
N000280,N000859,1.7876906395922254
N000041,N000346,1.2192365001556267
N000200,N000805,2.891578211415938
N000226,N000930,2.7089387022335005
N000083,N000827,2.725021037872877
N000154,N000247,1.5832461147168424
N000602,N000622,1.6895754961945426
N000145,N000604,1.5514102340776328
N000292,N000757,1.9193853045516724
N000237,N000967,2.6011206713024753
N000123,N000131,1.8437061524455696
N000120,N000378,2.037415415896791
N000100,N000836,2.044464624488884
N000936,N000978,1.8128631089658875
N000222,N000400,1.7676674230973575
N000000,N000306,1.107399964124496
N000394,N000707,2.3097972664346127
N000366,N000971,1.3519369463929143
N000466,N000510,2.306357026869686
N000500,N000779,2.2675800998358775
N000280,N000450,1.4075690413168571
N000094,N000609,2.987613572555646
N000191,N000713,1.753442600114377
N000252,N000872,1.282097661528242
N000777,N000799,1.1916011188323483
N000651,N000848,1.5912412309320054
N000318,N000509,2.124238928515042
N000220,N000482,1.154606121972611
N000805,N000852,2.9132202119149486
N000382,N000956,2.9866675404160015
N000919,N000989,1.0722121052949922
N000572,N000849,1.9358713370983127
N000206,N000502,1.0574362682408582
N000016,N000693,2.7638572085985036
N000588,N000720,2.9323876885034346
N000049,N000569,1.2170112121917878
N000108,N000607,2.162811998239733
N000140,N000951,2.1660700792510506
N000188,N000832,2.214238808401035
N000446,N000706,2.7956060570610344
N000328,N000742,1.316255153188558
N000476,N000781,2.2914716240747435
N000405,N000760,1.1070239019356543
N000743,N000833,2.903497994478462
N000380,N000990,2.076917110502107
N000315,N000421,2.7282442860261797
N000309,N000353,1.1772681283172972
N000144,N000276,2.067262794380949
N000007,N000147,1.7362525709833245
N000511,N000774,1.7593432605059345
N000376,N000567,2.140531993690857
N000788,N000981,1.098953875498728
N000027,N000756,1.6671915500923555
N000275,N000430,2.922577612760155
N000145,N000967,2.656109659064895
N000221,N000806,2.232266857624168
N000417,N000726,1.3962119014594303
N000212,N000822,2.2593872865564224
N000613,N000669,1.098346521972748
N000576,N000782,1.0662579809314814
N000035,N000177,2.3871065975372527
N000027,N000593,2.896571404082505
N000085,N000314,1.281395050718814
N000719,N000803,1.8161239252176935
N000018,N000554,1.5504661134393234
N000508,N000872,2.2713304501328113
N000089,N000930,1.445637641320245
N000184,N000345,2.0541126186756515
N000365,N000947,1.6419798844730344
N000075,N000452,2.704664725782851
N000533,N000563,1.467884966637422
N000165,N000857,1.9987326177278992
N000007,N000533,1.704444806832537
N000527,N000942,1.1922433377473347
N000040,N000462,2.7091421397283932
N000273,N000340,1.9353864458038008
N000273,N000314,1.8862940954441307
N000307,N000880,1.5529476703542582
N000322,N000429,1.0141545879110965
N000270,N000436,1.1774707371747393
N000293,N000467,1.38175526661866
N000123,N000282,2.1376032283121296
N000426,N000859,1.5341796081505281
N000429,N000572,2.989957010540187
N000013,N000488,2.1690746952930455
N000138,N000604,2.162377012744402
N000759,N000901,2.3377972057367424
N000200,N000991,2.927527428684116
N000628,N000927,1.2510701310391537
N000071,N000398,2.5815708962292288
N000374,N000456,2.23451157873887
N000038,N000730,1.3914855649338727
N000151,N000822,1.5122104142690607
N000248,N000251,2.902508819983753
N000612,N000782,1.4119485146201312
N000128,N000405,1.4946066837206629
N000335,N000833,1.3728975477493262
N000056,N000716,2.2530444301156676
N000699,N000836,1.011754006880995
N000548,N000976,1.582396405612325
N000253,N000843,2.879519537298596
N000486,N000561,2.9226308611989302
N000257,N000479,1.9471733643912676
N000508,N000980,2.959381262979033
N000500,N000827,1.0585939883992246
N000292,N000471,1.2057710201519254
N000666,N000919,2.9487455170964285
N000073,N000849,2.5083713085309816
N000693,N000998,1.970221437338697
N000566,N000785,2.8707924120733734
N000127,N000909,1.4774116773906032
N000062,N000470,2.641964345682122
N000423,N000598,1.1868126776349135
N000257,N000384,2.4497297055096023
N000162,N000167,2.605142821439283
N000013,N000198,2.5338116390882286
N000561,N000838,2.508243257864998
N000410,N000815,2.920172919406225
N000266,N000339,1.11052775908531
N000244,N000852,2.4685304623562994
N000133,N000315,2.4267489741368546
N000473,N000639,1.1623091692784295
N000153,N000565,2.160078411132703
N000578,N000901,1.292451429148623
N000423,N000909,2.5644116808937003
N000070,N000292,2.1185637030308433
N000166,N000198,1.8417143670714218
N000312,N000670,1.4887704410991867
N000331,N000769,1.6000591950916567
N000347,N000668,1.266541175296816
N000054,N000799,1.7210246406849747
N000175,N000712,2.0494165241504576
N000169,N000691,1.0970395128434551
N000616,N000736,1.141855375554249
N000568,N000654,2.2231560441395692
N000232,N000838,2.878754025056975
N000239,N000603,1.4383021198782198
N000032,N000404,1.8905927527593938
N000293,N000976,1.9412460705500953
N000233,N000236,2.2620803228606974
N000512,N000689,1.0814319782713564
N000453,N000972,1.9545135103238716
N000133,N000256,1.0497716102219088
N000693,N000834,2.767404236810038
N000302,N000924,2.8802733117716572
N000276,N000351,1.8140375431147966
N000237,N000804,2.126992064820607
N000187,N000273,1.201480813060257
N000178,N000831,2.365415024492446
N000240,N000769,1.6184060093017492
N000158,N000563,1.0983141317312113
N000197,N000935,1.9277626595515391
N000803,N000856,2.9610134723478545
N000405,N000971,1.9058700089679264
N000788,N000814,2.0244064058667224
N000390,N000961,1.419752716251916
N000528,N000984,1.257490987431876
N000107,N000701,1.2090937133616615
N000066,N000662,2.748255714064621
N000658,N000746,1.2004923030652932
N000210,N000342,1.9054069471435495
N000609,N000666,1.5033318772687347
N000388,N000728,1.145996329857869
N000457,N000595,2.286278493851203
N000318,N000851,2.261592509404634
N000445,N000537,2.8044465756035164
N000125,N000782,2.64567553276634
N000452,N000974,1.61595033538088
N000507,N000922,1.3903042509047288
N000384,N000517,2.813789915160556
N000929,N000969,1.146890560554614
N000759,N000813,2.3550090607870966
N000031,N000443,1.1968116288672557
N000371,N000844,2.2049935617171594
N000460,N000734,2.48868125143171
N000108,N000408,1.5424166227547107
N000431,N000810,2.540203654968205
N000239,N000884,1.197370891437205
N000086,N000825,1.81254453790935
N000574,N000937,2.020076566147269
N000309,N000332,2.880490965467292
N000480,N000570,2.7325253379631294
N000340,N000453,2.7302539635131104
N000359,N000684,1.9528782002306166
N000311,N000807,1.3138069916888175
N000387,N000571,1.336338378084116
N000160,N000245,2.3242856852486393
N000326,N000581,2.5943285698190164
N000464,N000970,2.1762112926226784
N000357,N000591,2.2613522113789397
N000199,N000472,2.2909739441824595
N000685,N000858,2.365475501935437
N000298,N000756,1.6332974095290285
N000100,N000234,2.440436234306307
N000268,N000760,1.4751853744683117
N000178,N000501,2.12510018456928
N000034,N000461,2.110976247404072
N000116,N000364,2.4374537906678584
N000227,N000441,1.1693414791025192
N000203,N000609,1.1122486537703649
N000137,N000802,1.4895170674945213
N000331,N000524,1.0063751295133083
N000017,N000030,2.997388826447078
N000376,N000952,1.5925743472644667
N000125,N000757,1.3634764711635068
N000603,N000877,2.222879788984925
N000276,N000855,1.9253272371117238
N000240,N000825,1.2964320086988022
N000302,N000472,1.6759845502685693
N000756,N000841,1.088980079090857
N000140,N000842,2.9269136007136165
N000283,N000513,1.3734765469418868
N000011,N000107,1.9632319728792347
N000529,N000648,1.5231194179183636
N000002,N000141,2.1252049197051597
N000151,N000517,2.2699235161358597
N000537,N000920,2.4250809468597927
N000061,N000585,2.861576256213208
N000597,N000834,2.8051336183759936
N000435,N000657,2.824060633180032
N000852,N000864,1.0254322608899606
N000008,N000126,1.5123761241166098
N000868,N000925,2.913176385080055
N000305,N000979,1.6036806662899155
N000165,N000505,1.0714993952043725
N000420,N000589,2.0233208984803843
N000114,N000547,1.2437400768655176
N000449,N000524,2.0308466553429643
N000561,N000991,1.3358059067566392
N000122,N000640,2.5572397946234933
N000193,N000198,2.522107991978702
N000117,N000403,2.8748966913434484
N000506,N000827,2.8613535979566267
N000003,N000687,1.277291831540962
N000364,N000593,2.1678461741766926
N000885,N000924,1.4095633574497413
N000549,N000892,1.232301344379209
N000159,N000855,2.328104971521756
N000121,N000705,2.4052980829673363
N000149,N000519,1.1144937218107878
N000201,N000958,1.6045987492622136
N000239,N000562,1.5349780845760466
N000042,N000910,2.8579255733714604
N000119,N000509,2.8142201783279415
N000026,N000086,1.295092731527017
N000116,N000548,2.6676875812941416
N000224,N000978,1.1510573666729755
N000546,N000886,2.737676919640707
N000441,N000477,2.0568295694079493
N000526,N000703,2.8828839795289385
N000992,N000996,1.6928723788900677
N000457,N000687,1.6911768955867907
N000154,N000941,1.7709645521881252
N000278,N000337,2.6087176057807664
N000089,N000184,2.9572540621059336
N000710,N000812,2.6086079741234265
N000478,N000649,1.7283863714947998
N000003,N000562,1.876240578276698
N000547,N000628,1.7098314503094694
N000800,N000906,1.0042785633576248
N000324,N000821,1.2950356056567378
N000084,N000864,1.7951481387182904
N000022,N000420,2.28384046057893
N000387,N000866,2.402973520391982
N000422,N000791,2.078208559676841
N000317,N000402,1.8123785394962295
N000321,N000599,1.4724909151060301
N000206,N000916,1.5985085131460564
N000030,N000077,1.3043516801948596
N000242,N000747,1.9522456786686955
N000428,N000435,2.4870981019791047
N000271,N000773,1.5455357890861403
N000293,N000590,2.005931595053311
N000377,N000825,1.560639524700604
N000737,N000829,1.1744168258117984
N000467,N000480,2.644334514637245
N000556,N000715,2.475624687981238
N000358,N000540,2.8501507784488673
N000116,N000849,2.0017939663063684
N000067,N000074,2.9621541666908904
N000178,N000614,1.1945259502716297
N000677,N000748,1.7920057779939333
N000096,N000738,1.661164016753903
N000460,N000775,1.7864124576987133
N000444,N000814,1.7933038326193371
N000056,N000583,1.6959936946128527
N000393,N000812,2.711126300646635
N000177,N000937,1.4259067995474919
N000342,N000542,1.0275522279460139
N000062,N000203,2.3942207421383133
N000321,N000792,1.6883579217759639
N000148,N000789,1.4202651065349572
N000571,N000612,2.766940997128345
N000559,N000857,1.3903956027003022
N000311,N000934,1.5433645284373294
N000085,N000250,1.3076001436823823
N000627,N000768,1.3934156623120095
N000925,N000933,1.4304508766791173
N000226,N000820,1.814644060760077
N000655,N000756,2.454908159164156
N000758,N000919,1.9995906526178153
N000428,N000496,2.953932040187146
N000609,N000640,1.8033760208755862
N000664,N000973,1.8516247241239028
N000050,N000656,2.527275636171412
N000261,N000468,2.9365463470724116
N000530,N000729,1.8301378579704177
N000608,N000655,1.8374939532572832
N000492,N000984,2.488340542439521
N000465,N000957,2.217438331948025
N000049,N000578,2.554763582058003
N000031,N000999,1.9938007695506652
N000457,N000760,2.283101914196978
N000224,N000715,1.6141451197936207
N000118,N000534,2.672484116024937
N000088,N000695,2.7557023148753768
N000171,N000177,1.9254337429026873
N000196,N000609,2.4293784979453745
N000814,N000853,1.1054383065969662
N000134,N000322,1.0515029337890107
N000377,N000472,1.050942565727226
N000079,N000751,2.0185732627979256
N000400,N000924,1.1487625369235646
N000353,N000517,2.019265389401667
N000096,N000736,2.4825647210385773
N000005,N000032,2.7814652985332975
N000359,N000972,1.3463294620247728
N000372,N000613,1.2488614344928832
N000119,N000120,2.285028277724872
N000437,N000678,2.81952085349793
N000610,N000913,1.1414546872649447
N000257,N000416,1.052429728731855
N000616,N000967,1.9068662097234093
N000316,N000608,2.992424582827643
N000590,N000844,1.9251360675902502
N000131,N000219,1.3690160964947702
N000051,N000186,1.6091978849431732
N000695,N000911,1.9099615533397385
N000239,N000839,1.6457002134366334
N000560,N000883,1.5849772585849489
N000125,N000707,1.4833865319753017
N000696,N000958,2.70077360731035
N000402,N000418,1.1247456314511264
N000586,N000645,1.0696812363484882
N000221,N000988,2.545925883167129
N000212,N000435,1.3489574463688836
N000414,N000669,2.60260166801511
N000244,N000437,2.7932284042633073
N000509,N000774,1.448337152693778
N000163,N000401,1.0449747734911583
N000027,N000499,2.2415681908945064
N000061,N000959,1.922750877398425
N000143,N000774,1.887322568669088
N000640,N000689,2.7445485932653595
N000353,N000847,1.0378192091318337
N000293,N000768,1.2915842914023847
N000089,N000258,1.2693234108487923
N000318,N000783,2.422602172018841
N000404,N000481,2.378004755619381
N000052,N000284,1.4203589900449303
N000089,N000712,2.4530948205120318
N000636,N000887,1.4976516890591847
N000159,N000679,1.8428598310688231
N000472,N000715,2.538548667137781
N000478,N000493,2.628725954937659
N000146,N000640,2.920378331202161
N000003,N000307,2.0511458063410455
N000012,N000703,2.5637625303443166
N000018,N000520,2.9611796947478677
N000098,N000861,2.7037859678978684
N000530,N000633,1.3678610982344952
N000017,N000553,2.365163840239795
N000813,N000836,2.219724836243671
N000094,N000376,1.2877137564245709
N000380,N000656,2.008631799217315
N000377,N000931,1.525368848795234
N000025,N000966,2.130637999837771
N000687,N000766,2.9993230369869677
N000162,N000813,1.338749200644858
N000126,N000249,2.321439218983449
N000242,N000605,1.6689901219033643
N000603,N000990,1.0554464132106403
N000591,N000796,2.7440635005122003
N000155,N000513,2.3364599214667177
N000760,N000779,1.9431744751827198
N000063,N000644,2.3727645388590846
N000604,N000849,2.899698843007637
N000096,N000505,2.818765062840842
N000495,N000887,2.1817533209409516
N000444,N000938,2.0685687049629333
N000519,N000755,1.5119316830338274
N000557,N000672,1.5574854434153143
N000184,N000527,1.2896636628811156
N000090,N000602,2.2355525565935244
N000169,N000221,2.177517587968796
N000103,N000693,1.630269592286171
N000229,N000640,2.2142453544328315
N000889,N000892,1.9212790422676738
N000414,N000770,1.0928728086222073
N000530,N000652,1.298440792694361
N000042,N000578,2.2735237510163566
N000362,N000747,2.3875179942870624
N000098,N000569,1.140158918855171
N000228,N000518,2.992333702481851
N000464,N000789,1.8487264858607875
N000017,N000824,1.5514888985903446
N000367,N000467,1.8418580084139837
N000561,N000929,1.3638911806611633
N000059,N000530,2.270846286293441
N000670,N000918,1.9997287834115551
N000241,N000710,2.642789326799722
N000739,N000956,2.009371946851065
N000189,N000645,2.6999613307906696
N000044,N000799,1.5522212881664874
N000048,N000912,1.7434145381020068
N000394,N000708,1.708432977761501
N000882,N000890,2.859841869939263
N000283,N000620,2.9316010893678977
N000192,N000941,2.4389592566295235
N000656,N000936,2.672286550209737
N000364,N000992,2.9820493675902844
N000398,N000751,1.6683614807512206
N000220,N000352,1.9251360844117176
N000309,N000384,1.3753833144461394
N000316,N000702,2.7023292383151967
N000690,N000783,2.7256375461088203
N000178,N000932,1.0340401848630172
N000738,N000783,2.483394266878289
N000775,N000980,1.0697458588062596
N000025,N000631,2.8220998747096906
N000410,N000934,2.247820873486323
N000071,N000170,1.397951933046907
N000298,N000706,2.5631395056243713
N000577,N000967,1.631834679107641
N000704,N000859,2.5068811940611013
N000049,N000126,1.3352931925008114
N000053,N000754,1.4726614205771174
N000021,N000192,1.4531995395392425
N000139,N000946,1.8553984610517005
N000098,N000196,2.2751779277530755
N000454,N000886,2.463530521326878
N000236,N000683,2.7847551607841856
N000238,N000942,2.6362087602191737
N000100,N000368,1.8031446632004786
N000554,N000628,2.640522976528821
N000547,N000548,1.9830721557592357
N000341,N000792,1.0612253920096324
N000439,N000897,1.8961633954795492
N000443,N000538,2.781378805491819
N000218,N000945,1.4870539158274354
N000111,N000231,2.772219474356227
N000098,N000860,1.3255764750821317
N000171,N000432,1.2130968355718907
N000591,N000675,2.591312955062101
N000616,N000982,1.1915464358499925
N000417,N000709,1.115940081316334
N000925,N000957,1.549985417927982
N000713,N000955,2.374284741507948
N000014,N000657,1.6752950146712724
N000189,N000964,1.1018118673968897
N000275,N000735,2.6290516135321793
N000209,N000519,2.9163195125437538
N000088,N000483,1.479080512007788
N000292,N000750,2.44805793076288
N000141,N000966,1.0451679074318556
N000583,N000964,1.8509044919433768
N000154,N000635,1.8620537394422731
N000065,N000698,1.1980840708168103
N000795,N000950,2.4933613383411264
N000703,N000838,2.1631575826455407
N000395,N000794,2.2716582741385767
N000085,N000154,1.250510572037715
N000147,N000548,1.0709961273577284
N000768,N000886,1.6117933334106425
N000129,N000617,2.2391687419029083
N000561,N000706,1.892645040729943
N000337,N000922,1.2641109524558298
N000344,N000447,1.8622821993561602
N000506,N000997,1.931010699695353
N000508,N000919,2.241501577879675
N000030,N000298,1.7019046239934814
N000298,N000352,2.2551467637298983
N000550,N000645,1.3888547136825429
N000416,N000614,2.2288727068646415
N000393,N000906,2.184952421562457
N000010,N000945,2.1756997380401595
N000499,N000778,1.154790022852609
N000715,N000977,1.543028014856409
N000472,N000915,1.4871583516845193
N000229,N000819,1.477492238574446
N000123,N000678,2.8363152932371967
N000228,N000724,1.5529034316342676
N000043,N000052,2.477396673518034
N000352,N000779,1.6533285888580316
N000074,N000909,2.2612600545357378
N000739,N000875,2.751974576757111
N000292,N000976,2.0623328395894225
N000162,N000941,2.8326122655352184
N000281,N000399,2.7190713411145797
N000380,N000863,2.4999259200568993
N000849,N000916,1.2763906849063915
N000040,N000580,1.8718259760602138
N000142,N000682,2.812377855084919
N000853,N000932,1.9626609316083958
N000377,N000628,1.995170408117828
N000372,N000694,1.7385829594986628
N000056,N000938,1.1305060162801133
N000038,N000439,1.3885999871876398
N000176,N000612,2.824247360357969
N000630,N000803,2.6536881246790895
N000237,N000334,2.662245137690737
N000912,N000960,1.1197432075812364
N000191,N000274,1.302185168358142
N000712,N000866,2.5587741663366486
N000411,N000693,1.2732625043229029
N000719,N000992,2.232154222595072
N000279,N000724,2.9244462722477356
N000210,N000974,2.5304361379333877
N000277,N000803,1.7360339828022302
N000505,N000696,1.2864698256806408
N000137,N000292,1.613190750734594
N000499,N000937,1.6885910476989483
N000308,N000386,2.022631115466006
N000298,N000402,1.7050971834600834
N000195,N000916,2.1719729241005377
N000928,N000999,1.3132958008261866
N000442,N000939,2.604687377248303
N000058,N000524,2.0753745619830264
N000269,N000342,2.9371115246570256
N000447,N000879,1.5447478198044589
N000177,N000470,2.0171937748883737
N000412,N000415,1.822478733168961
N000783,N000869,2.953489580046032
N000000,N000269,1.8171883327954605
N000500,N000881,2.771466637203026
N000318,N000511,1.8097591427517035
N000322,N000638,2.5905867139631984
N000686,N000910,2.0460761892791806
N000453,N000540,2.066138711033722
N000736,N000959,2.5201503316005853
N000303,N000597,1.6216317482556792
N000002,N000874,2.6039498126447524
N000411,N000937,2.4358380596717892
N000003,N000613,1.8517905116387026
N000448,N000572,1.317883164469299
N000425,N000977,1.2135657343449369
N000485,N000489,1.5215329200148533
N000155,N000746,1.1033832948315174
N000010,N000481,2.216254555077789
N000574,N000582,1.896471710620878
N000911,N000963,1.4075209552356118
N000137,N000983,1.552661639883612
N000607,N000670,1.703050783429892
N000497,N000898,1.8868384114238352
N000721,N000957,1.3016932746467555
N000645,N000648,2.0265465624532553
N000194,N000321,1.1296839119050033
N000407,N000742,1.042352875506311
N000416,N000475,2.248475259577204
N000171,N000671,2.99872660950799
N000866,N000877,2.0026903574091395
N000435,N000844,1.5725738159040137
N000542,N000822,2.142680363889453
N000151,N000836,1.2683297796329538
N000152,N000751,1.3524307786937129
N000411,N000821,2.3637327445306084
N000107,N000961,1.686857171652179
N000183,N000286,2.923075847342874
N000606,N000762,1.3172181036995285
N000083,N000199,2.0165563187417117
N000560,N000761,1.8803011146316748
N000177,N000634,2.9612404436412954
N000659,N000802,2.160726824872929
N000173,N000906,1.5346830052501894
N000426,N000995,1.0132650272993449
